stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
LYNPRK:2,MTD3262,Lynn & Park (SE Corner),,40.11716842651367,-88.25173950195312,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lynprk,0,
SMITHCRE:4,MTD6246,Smith & Carrie (NW Corner),,40.11554333,-88.17852333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smithcre,0,
BRADRDWD:3,MTD3067,Bradley & Redwood (South Side),,40.12724667,-88.26702333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradrdwd,0,
CRSNTJOHN:1,MTD1752,Crescent & John (NE Corner),,40.10928100000001,-88.28117399999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntjohn,0,
CMIHS:1,MTD4027,Champaign House (South Side),,40.09815833,-88.27105167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmihs,0,
LNCLNCHCH:4,MTD2126,Lincoln & Church (NW Corner),,40.11835667,-88.21948,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnchch,0,
RNDLFCLMBA:1,MTD3365,Randolph & Columbia (NE Corner),,40.12122333,-88.24508333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfclmba,0,
SMRNEIL:1,MTD2103,St. Mary's & Neil (NE Corner),,40.09452056884767,-88.24501333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/smrneil,0,
KPDLNVW:3,MTD3137,Kettering & Linview (SW Corner),,40.129905,-88.21784667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kpdlnvw,0,
MNLRMN:7,MTD0660,Main & Lierman (SW Far Side),,40.11263833000001,-88.18885803,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnlrmn,0,
BLOMMCNLY:2,MTD6276,Bloomington & McKinley (SE Corner),,40.1340446472168,-88.26265716552734,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blommcnly,0,
UNI2ND:4,MTD4210,University & Second (NW Corner),,40.11641,-88.23691667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni2nd,0,
MNMPL:3,MTD6561,Main & Maple (SW Corner),,40.112645,-88.20278166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnmpl,0,
HRISAL:2,MTD6350,Harris & Alabama (SE Corner),,40.12874,-88.25316832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisal,0,
WRTCHCH:2,MTD2761,Wright & Church (SE Corner),,40.11828833,-88.22876167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtchch,0,
JOHNFRANK:3,MTD7244,John & Frank (SW Corner),,40.109164,-88.278839,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnfrank,0,
MATSANTA:2,MTD2412,Mattis & Anita (SE Corner),,40.13669500000001,-88.27708167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsanta,0,
CNHMPKNS:3,MTD2620,Cunningham & Perkins (SW Corner),,40.127335,-88.19978999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cnhmpkns,0,
PSPCTERKA:4,MTD7253,Prospect & Eureka (NW Corner),,40.12544833,-88.25801,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspcterka,0,
WLDFLRTRLWY:1,MTD2841,Wildflower & Trailway (NE Corner),,40.124775,-88.312488,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wldflrtrlwy-1,0,
SPFLDPRRE:3,MTD4432,Springfield & Prairie (SW Corner),,40.11256,-88.248535,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldprre,0,
BDWYCLD:2,MTD6615,Broadway & Crystal Lake (SE Corner),,40.11870667,-88.20753833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwycld,0,
CTGRVPA:2,MTD4365,Cottage Grove & Penn (SE Corner),,40.09988667,-88.19556833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvpa,0,
MCNLYMPL:5,MTD3060,McKinley & Maple (NE Far Side),,40.12302,-88.262615,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mcnlympl,0,
DNCNCSTRG:2,MTD0269,Duncan & Crestridge (SE Corner),,40.081475,-88.295135,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dncncstrg,0,
CLTNHTG:4,MTD2370,Clayton & Heritage (NW Corner),,40.12564468383789,-88.28717041015624,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltnhtg,0,
CLTNCPT:3,MTD3799,Clayton & Compton (South Side),,40.122442,-88.29124299999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltncpt,0,
CHCHWLS:1,MTD7654,Church & Willis (NE Corner),,40.11832167,-88.26015667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchwls,0,
WMBGSTRG:1,MTD2227,Williamsburg & Summit Ridge (NE Corner),,40.13097167,-88.27586333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wmbgstrg,0,
WDSRMLRS:3,MTD3147,Windsor & Melrose (SW Corner),,40.08352,-88.25494999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrmlrs,0,
BDMRLCNPL:3,MTD0323,Broadmoor & Lincoln Pl. (SW Corner),,40.09393667,-88.26422167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrlcnpl,0,
STECLMBA:6,MTD2754,State & Columbia (SE Far Side),,40.12114833,-88.24647667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/steclmba,0,
SPFLDWLWN:3,MTD2421,Springfield & Westlawn (SW Corner),,40.11271167000001,-88.27145833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldwlwn,0,
ANTHYRK:3,MTD0344,Anthony at Rural King (South Side),,40.13619167,-88.263765,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/snthyrk,0,
MATSSANG:3,MTD4064,Mattis & Sangamon (SW Corner),,40.10230333,-88.27679833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matssang,0,
CRTSWNSTN:1,MTD2530,Curtis & Wynstone (NE Corner),,40.06932667,-88.28518167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crtswnstn,0,
CROLKER:4,MTD7461,Carroll & Kerr (NW Corner),,40.12218,-88.19467667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crolker,0,
1STARY:4,MTD6236,First & Armory (NW Corner),,40.10550333,-88.238705,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stary,0,
HNTRCSQR:3,MTD0612,Hunter & Country Squire (SW Corner),,40.103763888889,-88.185716666667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hntrcsqr,0,
MKTVSAMS:1,MTD4771,Marketview at Sams (West Side),,40.138745,-88.26045166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktvsams,0,
WNCHBKTRN:2,MTD7471,Winchester & Blackthorn (SE Corner),,40.08842167,-88.281475,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchbktrn,0,
BRADCMI:1,MTD3123,Bradley & Champaign (NE Corner),,40.12729333,-88.23979667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcmi,0,
CRSNTJOHN:2,MTD1752,Crescent & John (SE),,40.10875200000001,-88.281301,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntjohn,0,
SWTCHGRSWLDFLWR:2,MTD2147,Switchgrass & Wildflower (SE Corner),,40.125119,-88.308856,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swtchgrswldflwr,0,
CTSMDWSTLY:3,MTD2570,Curtis Meadow & Staley (SW Corner),,40.09628667,-88.31441167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctsmdwstly,0,
CRSNTRBM:1,MTD3412,Round Barn Manor (West Side),,40.11037667,-88.28143833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntrbm,0,
QNWAYRLND:2,MTD2365,Queensway & Roland (SE Corner),,40.14462333,-88.27342833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/qnwayrlnd,0,
KBYLCLNRD:3,MTD2524,Kirby & Lincoln Rd. (SW Corner),,40.09813667,-88.26527833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbylclnrd,0,
6THPDY:3,MTD0153,Sixth & Peabody (SW Corner),,40.10145667,-88.2304,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/6thpdy,0,
ODMIDN:2,MTD6447,Orchard Downs Mid-North (East),,40.094343,-88.211495,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/odminn,0,
CTRYBNDSUMHL:3,MTD3124,Country Bend & Summerhill (SW Corner),,40.07987777777781,-88.297202777778,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctrybndsumhl,0,
RE:4,MTD3615,Highcross & Kyle (NW Corner),,40.13150667,-88.16291,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/re,0,
PSPCTINTER:1,MTD5150,Prospect & Interstate (NE Corner),,40.14916667,-88.25777167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctinter,0,
PAVIN:3,MTD5474,Penn & Vine (SW Corner),,40.100705,-88.205095,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pavin,0,
BRADCFD:2,MTD6052,Bradley & Country Fair Dr. (SE Corner),,40.127293,-88.280085,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcfd,0,
CTGRVWASH:4,MTD1636,Cottage Grove & Washington (NW Corner),,40.10578667,-88.19573167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ctgrvwash,0,
MKTV:3,MTD6532,Marketview at Marketview Center (SW),,40.137909,-88.242793,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktv,0,
HRISBRAD:3,MTD3421,Harris & Bradley (SW Corner),,40.12712333000001,-88.25337666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisbrad,0,
WDSRJDN:3,MTD4345,Windsor & Jordan (SW Corner),,40.08369167,-88.28068167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrjdn,0,
LSE:8,MTD2571,Lincoln Square Garage South,,40.111648,-88.20802999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lse,0,
CBLFLDBDGPT:4,MTD0603,Cobblefield & Bridge Point Dr (NW),,40.09966278076172,-88.30880737304688,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cblfldbdgpt,0,
NEILMKTV:4,MTD4650,Neil & Marketview (NW Corner),,40.138151,-88.243857,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilmktv,0,
MNUBNA:1,MTD1645,Main & Urbana (North Side),,40.11265,-88.20362667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnubna,0,
WNDSRSTLY:3,MTD7416,Windsor & Staley (SW Corner),,40.08407211303711,-88.31432342529294,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wndsrstly,0,
STDMOAK:3,MTD4373,Stadium & Oak (SW Corner),,40.102675,-88.24167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stdmoak,0,
1STSMR:5,MTD1333,First & St. Mary's (NE Far Side),,40.09483333,-88.23850333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stsmr,0,
ARPRTSKYLN:3,MTD5558,Airport & Skyline (SW Corner),,40.14202800000001,-88.18141199999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/arprtskyln-3,0,
HRISHRVRD:2,MTD6507,Harris & Harvard (SE Corner),,40.12394667,-88.25309167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrishrvrd,0,
WILLOWKNYN:2,MTD0815,Willow & Kenyon (SE Corner),,40.134104,-88.200694,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/willowknyn-2,0,
CLRCHCH:3,MTD5155,Coler & Church (SW Corner),,40.118288,-88.215849,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/clrchch,0,
WLNTLGN:1,MTD4276,Walnut & Logan (NE Corner),,40.115347,-88.242925,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wlntlgn,0,
GRNBUSEY:1,MTD6726,Green & Busey (NE Corner),,40.11064167,-88.21770167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnbusey,0,
WDSRMYRA:8,MTD7160,Windsor & Myra Ridge (NW Far Side),,40.08391953000001,-88.18544006347656,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrmyra,0,
WDSRSSTN:2,MTD4456,Windsor & Susan Stone (SE Corner),,40.08376388888901,-88.181458333333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrsstn,0,
CRSNTOLA:2,MTD3422,Crescent & Ola (SE Corner),,40.103147,-88.281215,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntola,0,
UNILAKE:3,MTD7243,University & Lake (SW Corner),,40.11645167,-88.20996667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unilake,0,
5THGRV:4,MTD2337,Fifth & Grove (NW Corner),,40.12324333,-88.23213167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thgrv,0,
WASHLRMN:1,MTD7344,Washington & Lierman (NE Corner),,40.10573833,-88.18851333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlrmn,0,
WDSRBA:3,MTD3401,Windsor & Bel-Aire (SW Corner),,40.08349,-88.25180053710938,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrba,0,
MATSSTHWD:2,MTD2313,Mattis & Southwood (SE Corner),,40.095015,-88.27638167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matssthwd,0,
MNGLVR:1,MTD1663,Main & Glover (North Side),,40.11298833,-88.19338166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mnglvr,0,
LNCLNHIL:4,MTD2547,Lincoln & Hill (NW Corner),,40.11926,-88.21952333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnhil,0,
VINFRLN:1,MTD6167,Vine & Fairlawn (NE Corner),,40.10378,-88.20474,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinfrln,0,
CLRFRVW:2,MTD3715,Coler & Fairview (SE Corner),,40.11999500000001,-88.21573667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/clrfrvw,0,
BLOMPNR:1,MTD0021,Bloomington at Pioneer Plaza,,40.13135,-88.25622333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blompnr,0,
HICRSNDLD:4,MTD5466,Highcross & Nordland (West Side),,40.134375,-88.16293833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hicrsndld,0,
BLOMLA:1,MTD2762,Bloomington & Louisiana (NE Corner),,40.12802,-88.24841,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomla,0,
PKWRT:1,MTD4255,Park & Wright (NE Corner),,40.11738,-88.22867667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkwrt,0,
VINGHF:2,MTD2325,Vine & George Huff (SE Corner),,40.09098500000001,-88.20475999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinghf,0,
FOXDVN:4,MTD3112,Fox & Devonshire (NW Corner),,40.08990167000001,-88.25042166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/foxdvn,0,
GRNORCH:3,MTD3617,Green & Orchard (SW Corner),,40.11062,-88.21463833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnorch,0,
WHT1ST:1,MTD3364,White & First (NE Corner),,40.11440167,-88.23860166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wht1st,0,
ADRSNSNYC:2,MTD5463,Anderson & Sunnycrest (SE Corner),,40.09725167,-88.19969167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/adrsnsnyc,0,
JOHNRGWAY:3,MTD6535,John & Ridgeway (SW Corner),,40.108995,-88.26136167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnrgway,0,
STNCRKVNTRI:2,MTD4558,Stone Creek & Venturi (SE Corner),,40.093168,-88.168375,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stncrkvntri-2,0,
CBLFLDINV:2,MTD1494,Cobblefield & Inverness (SE Corner),,40.106766,-88.309569,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cbfldinv,0,
HICRSALC:2,MTD2411,Highcross & Apostalic Life Church (E),,40.13434500000001,-88.16285166999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hicrsalc,0,
SPFLDMATS:3,MTD8302,Springfield & Mattis (SW Corner),,40.11275101,-88.27740478515624,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldmats,0,
1STIHOTEL:2,MTD1593,First at iHotel,,40.093201,-88.238256,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stihotel-2,0,
MEIJER:1,MTD2063,Meijer Dr. at Meijer (South Side),,40.14646149,-88.26029968,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/meijer,0,
UNIELM:4,MTD0452,University & Elm (NW Corner),,40.116375,-88.250168,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unielm,0,
WDSRWNCH:4,MTD3511,Windsor & Winchester (NW Corner),,40.08384667,-88.28134333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrwnch,0,
STETC:4,MTD3710,State & Trade Center Dr. (NW Corner),,40.097025,-88.246695,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stetc,0,
MATSMNA:2,MTD6776,Mattis North Apartments (East Side),,40.13801667,-88.27709167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsgva,0,
6THPDY:2,MTD0153,Sixth & Peabody (SE Corner),,40.101385,-88.230142,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/6thpdy,0,
CLTNCVT:4,MTD4203,Clayton & Covington (NW Corner),,40.12389755,-88.28715515136716,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltncvt,0,
WASHCSQR:1,MTD0415,Washington & Country Squire (North Side),,40.10572833,-88.18555833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washcsqr,0,
UNIFAIR:3,MTD3062,University & Fair (SW Corner),,40.11634500000001,-88.27256667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unifair,0,
GHFRACE:2,MTD2602,George Huff & Race (SE Corner),,40.0908,-88.20949666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ghfrace,0,
GRNRNDLF:1,MTD5246,Green & Randolph (NE Corner),,40.11024667,-88.24495167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnrndlf,0,
VINSCVL:2,MTD6367,Vine & Scovill (SE Corner),,40.08516500000001,-88.20176667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinscvl,0,
GLNWDSR:3,MTD3250,Galen & Windsor (SW Corner),,40.083538,-88.262784,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/glnwdsr,0,
CRSNTLWNDL:2,MTD5565,Crescent & Lawndale (SE Corner),,40.09901,-88.28164,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntlwndl,0,
CRSTWDFLNC:2,MTD7464,Crestwood & Florence (SE Corner),,40.126037,-88.30046,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crstwdflnc,0,
WRTHLY:4,MTD5532,Wright & Healey (NW Corner),,40.111635,-88.22896667,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrthly,0,
MATSSANG:2,MTD4064,Mattis & Sangamon (SE Corner),,40.10220333,-88.276465,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matssang,0,
NEILMKTV:1,MTD4650,Neil & Marketview (NE Corner),,40.138068,-88.243522,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilmktv,0,
CRSNTSWD:4,MTD5221,Crescent & Southwood (NW Corner),,40.09589,-88.283316,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntswd,0,
LNHSTBDFD:4,MTD4512,Lyndhurst & Bedford (NW Corner),,40.08231,-88.249664,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstbdfd,0,
MKTPLCNMKT:3,MTD7350,Mkt Plc North Ent. & Market,,40.14433333,-88.23927333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktplcnmkt,0,
WASHLRMN:2,MTD7344,Washington & Lierman (SE Corner),,40.10548333,-88.18864167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/washlrmn,0,
5THVIN:4,MTD1255,Fifth & Vine (NW Corner),,40.12224,-88.23214667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thvin,0,
HRISBLOM:1,MTD6162,Harris & Bloomington (NE Corner),,40.13008,-88.25311499999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/hrisblom,0,
PSPCTHVD:2,MTD1011,Prospect & Harvard (SE Corner),,40.12386667,-88.25787167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspcthvd,0,
JOHNELM:1,MTD1515,John & Elm (NE Corner),,40.10903,-88.24987167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnelm,0,
MATSHRBR:2,MTD2758,Mattis & Harbor Point (SE Corner),,40.087736,-88.276307,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matshrbr-2,0,
NEILANT:2,MTD6140,Neil & Anthony (SE Corner),,40.136835,-88.24357,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilant,0,
BDMRBLMY:1,MTD3641,Broadmoor & Bellamy (NE Corner),,40.09277167,-88.26219833,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrblmy,0,
RACEWASH1:1,MTD5345,Race & Washington #1 (NE Corner),,40.105615,-88.20947667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racewash1,0,
RNDLFWLM:2,MTD3754,Randolph & William (SE Corner),,40.10672333,-88.24502,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwlm,0,
MKTBNB:4,MTD3503,Barnes & Noble Books (NW),,40.13640833,-88.23900999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ktkbnb,0,
MIKNCH:2,MTD0245,Michigan & Kinch (SE Corner),,40.101669,-88.181351,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/miknch,0,
CLTNHGN:4,MTD5561,Clayton & Higgins (NW Corner),,40.12472915649414,-88.28717041015624,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltnhgn,0,
GRNRACE:5,MTD2303,Green & Race (NE Far Side),,40.11098667000001,-88.20882666999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnrace,0,
FLCTGRV:4,MTD2252,Florida & Cottage Grove (NW Corner),,40.09850667,-88.19558167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flctgrv,0,
LNCLNKLRNY:2,MTD4225,Lincoln & Killarney (SE Corner),,40.132236,-88.21943899999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnclnklrny,0,
BDWYCCR:7,MTD6222,Broadway & Country Club (SW Far Side),,40.12716667,-88.20778167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyccr,0,
JOHNDNCN:4,MTD5192,John & Duncan (NW Corner),,40.109457,-88.295469,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johndncn,0,
KERCNHM:1,MTD5671,Kerr & Cunningham (NE Corner),,40.12204667000001,-88.20167832999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kercnhm,0,
WRTBSLN:2,MTD5222,Wright & Beslin (SE Corner),,40.12018,-88.22879,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wrtbsln,0,
ASHTON:2,MTD4235,Ashton Woods (East Side),,40.085225,-88.23810167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ashton,0,
CVTRYMYNRD:2,MTD8341,Coventry & Maynard (SE Corner),,40.093424,-88.301544,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cvtrymynrd,0,
TRLSFWN:3,MTD3474,Trails & Fawn Hill (SW Corner),,40.077856,-88.189879,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/trlsfwn,0,
PACT:1,MTD2414,Pennsylvania Ct. (South Side),,40.10041600000001,-88.197138,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pact,0,
INTRSRCH:1,MTD4450,Interstate & Research (NE Corner),,40.148767,-88.274788,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intrsrch,0,
SSXSFLD:3,MTD2410,Sussex & Southfield (SW Corner),,40.07793426513672,-88.2661895751953,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ssxfld,0,
TCBMNRDS:1,MTD1567,Town Center & Menards (NE Corner),,40.14256833000001,-88.25254667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbmnrds,0,
CRNDOVTRA:4,MTD1243,Coronado & Ventura (NW Corner),,40.09690833,-88.25352667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crndovtra,0,
BRWSWDFLD:3,MTD3652,Burwash & Woodfield (SW Corner),,40.07421333,-88.24988,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brwswdfld,0,
1STIHOTEL:1,MTD1593,First at iHotel,,40.092968,-88.238352,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/1stihotel-1,0,
UNI4TH:3,MTD3521,University & Fourth (SW Corner),,40.11627,-88.23372667,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni4th,0,
CRSNTRBR:2,MTD0513,Crescent & Round Barn (SE Corner),,40.11092,-88.28133,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntrbr,0,
GLNDVN:2,MTD5444,Galen & Devonshire (SE Corner),,40.089935,-88.26278167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/glndvn,0,
SSTNGLNA:4,MTD3043,Susan Stone & Galena (NW Corner),,40.08134667,-88.18339167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/sstnglna,0,
MKTBRAD:4,MTD5657,Market & Bradley (NW Corner),,40.12742833,-88.23889333,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktbrad,0,
PSPCTDVN:4,MTD3260,Prospect & Devonshire (NW Corner),,40.08982000000001,-88.25767,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctdvn,0,
SPFLDLYN:3,MTD2660,Springfield & Lynn (SW Corner),,40.11257833,-88.25185999999998,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldlyn,0,
GRGDNR:3,MTD2451,Gregory & Dorner (SW Corner),,40.104130555556,-88.222027777778,2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grgdnr,0,
LWNDLBLPK:3,MTD2306,Lawndale & Bellepark (SW Corner),,40.099878,-88.293387,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lwndlblpk,0,
WDSRCLSL:3,MTD0435,Windsor & Carlisle (South Side),,40.08361,-88.26874167,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrclsl,0,
BLOMSNST:1,MTD1566,Bloomington & Sunset (NE Corner),,40.12886000000001,-88.250252,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomsnst,0,
WASH4TH:3,MTD2062,Washington & Fourth (SW Corner),,40.11999333,-88.233875,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wash4th,0,
PSPCTVIN:2,MTD4613,Prospect & Vine (SE Corner),,40.12206,-88.257875,1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctvin,0,
